ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-22008	#PeopleLikeMe 왜냐하면 그들은 행복한 외모를 보지 않기 때문에 내가 때때로 느끼는 절망이 아닙니다. #depression #anxiety #anxietyprobz	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20439	@vibaby @imEB 섬에 크랙 헤드가 있었나요? 왜 내가 그렇게 흥미롭고 충격적인지 알 수 없다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20793	두려움은 축복을 차단하고 믿음은 그것들을 열어줍니다. #ManUp #fear #faith	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20753	이 놀라운 호주 작가 @ 크리스티 베리트 #fiction # 공포 #zombies # angels # demons # vampires #werewolves #follow #authorlove 따라	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20575	오늘은 500 번째 테스트 시합을 놓치지 않고 인도에서 보는 것처럼 그것을 목격 할 수 없습니다. #shy #indvsnz # 500thTEST @BCCI	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21870	@BBTooms 이것은 폴이 그녀에 관해 말한 것이 옳은 이유의 완벽한 예입니다. 가장 무식한 경쟁자 중 하나가 보입니다. #bully # c $ % t	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21486	공황 발작은 최악입니다. 정말 아프고 여전히 흔들리는 느낌. 나는 잠을 자야한다. #anxiety #depression	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-21673	켈트어는 당신의 척추를 거친 떨림을 보내는 방법을 확실히 알고 있습니다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-22228	@EvaNoblezada @alistairbrammer @JonJonBriones와 @MissSaigonUK 오늘 밤의 캐스팅으로 완전히 날아갔습니다. #fathomevents # speechless #awe	두려움	0 : 두려움을 유추 할 수 없음
2017-En-22180	손질 할 수없는 빌어 먹을 놈이 그 사람 아닌가요? 두려운 다시 지독한, depay 오늘 괜찮은 (ish) 보였다	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20367	@BaileyDemented @ hsmitty3 그녀를 괴롭히는 사람이라면 죽일거야.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-20524	@Delta가 Fargo로 전환 된 후 활주로에 달라 붙었습니다. 지난 4 시간 동안 지속적으로 10 분만 더 이야기했습니다. 음식 / 물은 제공되지 않았습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20398	우리가 #IPCA @IHFOKids 문제에 집중하는 동안 #intimidation @ BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21066	다른 사람들의 행동이 내면의 평화를 파괴하지 못하게하십시오. ' -Dalai Lama @OWNTV #healing #depression #intuition #meditation # book	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21110	@FraserKeegan은 스테이크 파이 만찬을 # 막대한	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20879	내가 네 엄마를 살해 한 방법 #SpookyTv	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22062	실제로 내 눈을 감싸는 동안 AHS를 보았습니다 # 눈사태 #Roanoke #AHSRoanoke	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-21295	약간의 절망의 시간 # SDR3 #despair #fuckthisanime	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-22167	여기에 누워서, 잠들 수없는 이유 4 가지 이유	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20249	#youngleader의 #massiah를 (를) 확인하십시오. \ n 파키스탄 # 테러주의 #massiah	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21963	테스코. 오하이오 어째서 왜 내 비자 전자를 온라인으로 받아 들일 수 없는지, 나는 55 세가 아니라 15 세가 되는가? #shocking	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20692	@ GucciShade @KellyannePolls @ABC 그래서? 누가 신경 쓰겠 니? 세금 양식에 관심이있는 사람도 있습니다. 나는 테러와 일자리가 중요하다고 생각합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21402	오늘 다시 그 화재 경보기를 다룰 필요가 없다고 생각한 후, 화재 훈련 중 메사로 들어 섰습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21882	@Roger_Dagenham 예. 늦은 저녁까지는 아침과 오후 모두 간단한 창이 있습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22075	불안에 대한 치료는 그리스도와의 친밀한 관계입니다. - 요한 일서 4:18 #anxiety	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20282	Lysol은 스프레이 위치에 머물러있을 수 있습니다. 우리는 모두 Febreeze 공장 냄새가 나는 쓰레기통에서 천천히 질식합니다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21583	내 두려운 머리 😩	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20230	@MrMalky @ kwr66 얼마나 끔찍한가! 꺼져!	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-En-21350	@ 시미안 롤. DK가 테이블 위에서 실제로 떨어졌을 때 놀랍게도 Arms Warrior가 순간적으로 DPS의 최상위에 있습니다	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20914	Confiaejce는 언제나 옳은 것이 아니라 잘못된 것을 두려워하지 않는 것으로부터옵니다.-Peter T. Mcintyre	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21786	@HMiglino @ CParks777 @Coco_Wms @ bodyfit67 @TruthEqualsFact @politicususa 나는 결코 내 인생에서 선거를 더 염려하지 않았다! ️ #fearful	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-20533	나는 너무 수줍음이 많은 1 학년이었습니다.이 남자는 제가 영어를 말했는지 물어 봄으로써	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21617	무엇을 입을 금요일 \ n 말하기 100 앞에.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20333	@ markhberman2003 @LanceZierlein @ 790 명의 ​​축하 팀이 코치들과 경기를 가졌으며 코치진이 무서워했다. #intimidated	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21994	@AnthonyEinzig 정말 미안해. 이것은 가슴 아프고 무서운 것입니다. 그곳에서 일어날 수 있다면 어디서나 일어날 수 있습니다. 안전을 기원합니다. 🙏🏻 #terror	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-En-21390	@outmagazine 예수님 당신은 무서운	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21537	푸틴 대통령은 폭탄 테러가 용납 될 수 있다고 생각한다. 원조 노동자들을 죽이라. 곧 그는 트럼프와 같은 탁자에 앉아 있을지도 모른다 !! #Armageddon #USApleasedont #horror	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20487	거짓 경보, 그녀는 오늘 나오지 않습니다. 😞	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20834	다른 사람들의 행동이 내면의 평화를 파괴하지 못하게하십시오. ' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation # book	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22085	누구도 아시나요? 듀얼 SIM 폰의 두 심이 모두 같은 네트워크에 잠겨 있습니다!	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20938	루니가 유나이티드를 떠나길 원했을 때 팬들이 그 남자를 죽이려고 위협하고, 맨손으로 쓰레기를 던졌을 때를 기억합니다 ... 지금 후회하고 싶습니까? 😂😂	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21034	@Oooooo_Donna @sturgishigh @politicususa @CNN은 첫 번째 아기 단계를 밟았으니 이제 실행을 시작하겠습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21846	@TheJonFedor @ abdophoto 플러스 크기로가는 주저하는 내 주저. 그러나 애플이 플러스를 6 크기로 만들 수 있다면 ASP 점프를 생각해보십시오.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20948	@BBCTomEnglish @TimesSport 그리고 두려운 프란 그라 이즈.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-22250	그녀 : 왜 당신은 The Eurythmics를 듣고 있습니까? \ nMe : 그것은 폴란드 고딕 메탈 밴드입니다. \ nShe : 내가 물어 보는 이유는 무엇입니까? (방을 나와 머리를 흔드는 것)	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21285	시청에서 화재 경보기가 울리면 15 분이 지나고 소방서는 여전히 여기에 없습니다	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-21633	날 봐. 붕괴없이 하루를 보냈습니다. #anxiety	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20709	당황하지 말자. Division의 꼭대기에있는 Beat NYG가 Cleveland와의 홈 경기에 나선다. 그와 똑같은 부문에서 2-2로 승리합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21466	@ carl_diggler @TMZ_Sports 다른 사람들이 두려워하는 말을 해주셔서 감사합니다, 칼. 큰 팬!	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20201	그래도 흔들리는 🙃	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-KO-20113	나는 수학을 두려워한다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20990	네가 원했던 모든 것은 두려움의 반대편에있다. - 조지 Addair # 목요일의 생각 # 당신의 유인책 # 걱정 # 생명 # 견적	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21166	대단한 화요일을 보내고 있니? 오늘 4의 힘으로 부수십시오. 피자 = D \ n # PowerOf4와 같은 인터넷 사용하기	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21716	@ WaterboysAS 나는 동의하지 않는 사람을 전략적으로 투표하지 않겠다. 많은 클린턴 투표는 공포 및 부정성에 근거를 두었다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-21787	지난 40 년간 최고의 공포에 빠졌던 스티븐 킹 (Stephen King)의 생일 축하연과 최악의 상황	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21844	@EmilySmissaert @navinrmal 충격적인 계시 !!!!	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20668	#werewolves와 #horror 및 #surfing을 좋아하는 사람은 누구입니까? @readstela에서 BREAKER는 그 이상을 가지고 있기 때문에.	두려움	0 : 두려움을 유추 할 수 없음
2017-En-22232	ppl은 다이어트에 대해 이야기하고 나는 기분이 상쾌합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21975	@ TheFienPrint 그래서 사실 & amp; 잘했다. 그것은 옛날 방식으로 되돌아 보는 것 같습니다. TV에서 로비를 좋아했습니다. 이 모든 영화를 좋아하지 않아!	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20350	그러나 대리인은 불법적이었고, 여동생은 여전히 ​​나를 사랑합니다 & amp; 난 아직 살아있어. 그래서 나는 그렇게 나쁘지 않았다고 생각합니다. #socialanxiety	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20799	리더십의 가장 중요한 특징은 부족한 점입니다. #activism #equity #revolution	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22169	#internationaldayofpeace : 백인 우월 주의자가 서로 다른 문화권의 모든 사람들을 온라인으로 위협하고 내일 오프라인으로 계속 운영합니다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-KO-20716	@ EurekaForbes U는 나를 놀리는 b있어. 회사의 Anu가 연락처 세부 정보를 보낼 때 응답했습니다. #customerexperience	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21354	당신의 파티가 거짓말하고 부패한 사람을 지명 한 것에 대한 당신의 분노는 어디에 있습니까? 테러 지원국들로부터 기부금을 받았습니다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21385	@Diana_Buds 글쎄, 그녀는 그녀의 공포증으로 당신을 웃게 만들었습니까? ¿	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20010	procrasting는 그 시간과 그 것으로부터의 시간까지 떨어져서 im까지 재미있다. 그리고 내가 아직도 공황 발작을 가지고 있기 때문에 끝난다 havent	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-21154	걱정하고 있습니까? 걱정하지 않습니까? \ n1 피터 5 : 7 \ n 그가 당신을 돌봐주기 때문에 걱정하지 마세요. # 믿음 # 선거권 # 정신 # 신념 # 성공	두려움	0 : 두려움을 유추 할 수 없음
2017-En-22230	# 처음부터 끝까지 # 습득하지 마라. 당신이 원하는 것을 # 재구성 할 수있는 # 새로운 기회! 🔨🔩🏢	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20213	나 워즈 샤리프 (Nawaz Sharif)의 유엔은 모든 #UNGA 연설이 테러주의 후원에서 자신들의 역할에 대해 세계 각성을 일으킨 이후로 # सत्य_बोध_यात्रा을 시작해야한다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20056	오늘날 우리가 살고있는 수치스럽고 불평등하며 위험하고 걱정스러운 세상! #Charlotte #terrorism #shitworldforourkids	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-22072	나는 더 나쁜 것이 무엇인지, 새로운 피자 헛 광고 또는 피자 헛이 만드는 피자를 모른다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20179	내일은 도전이 될 것입니다. 나는 강간범에게 박수를 보냅니다. 그리고 새로운 평평한 열쇠를 받아야합니다. #anxiety	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20829	@ NandosSA가 @OrderInSA & amp; 칩은 요리되고 & amp; 절반 원시! 보통 식사의 가장 중요한 부분 #notcool #terrible	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21715	2 개의 주요 은행주가 최고치에서 거의 15-20 % 하락한 반면 벤치 마크는 여전히 정상에 가까워 시장에 대한 불안감이 큽니다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21164	@ All4는 버그가 있고 화재 TV 상자에서 산발적으로 작동하도록 설계된 Android 앱입니다. #shocking	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21495	이번 주말 흥분은 단지 순수한 공포	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20708	@katiewhiskey_ @bradnarok 사탕 옥수수는 객관적으로 끔찍한 세상에서 가장 위대한 사탕입니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20354	집은 마음이있는 곳입니다! 내 작은 섬을 사랑하지만 제 탄생 도시는 제대로 작동하지 않습니다 & amp; 그것에 대해 너무 기분이 좋지 않은	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21706	안녕하세요. @PapaJohnsUK 지난 금요일에 도착하지 않은 주문, 환불받을 수있는 기회가 내 신용 카드에 £ 40.24 청구되었습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21990	@keyshamackie 라이브 풋 매치에 지독히 두려운	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20494	너는 내가 얼마나 그리울지를 말하고 다시 우연히 우정을 시도 할 때 뽑아 버린다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21080	나는 수년 동안 자신의 마음이 만들어지면 두려움이 줄어든다는 것을 알게되었습니다. -Rosa Parks #quotes #motivation	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20393	@ Aliki111 Haters! 당신은 자기 가치가 낮습니다. 당신의 망상에서 의롭다는 의인. 당신은 변화에 대한 생각에 집착합니다. 변화는 필연적이다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21316	여기 AHS 6의 두 번째 에피소드 #panic	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-KO-21708	잠들기를 바란다. 베이크 웰 타트의 악몽은 없다. #yuk # # GBG를 되 돌린다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20818	두려운 1 페니 시즌 3이 넷플릭스에 있습니다 ... 내 오후가 가득 찼습니다	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21088	^^^^^ \ n // 캐릭터가 이미 잡히면 걱정하지 마십시오. 내가 찾고있는 RP는 RP가 아닌 다른 커플입니다. 사랑하는 유령처럼 재미있는 일 .////n^^^	두려움	0 : 두려움을 유추 할 수 없음
2017-En-22132	내 가장 친한 친구는 사흘 만에 결혼하고, 나는 모든 불안을 평온하고 고양이 껴안기로 바꿨다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20476	픽션 외에도, 이번 ​​학기에 저의 연구 논문에 대한 행운을 기원합니다. 15-20 쪽, 오, 소년.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22095	@ Patsy1207 @markheardusa @theinquisitr 당신의 fuc * ing 일을하고 뉴스를보고하십시오. 바구니에 들어가기 위하여 다만 다른 괴롭히기. 자유 또는 공포 ???	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-21817	@Its_just_Huong 내가 너를 이길거야 !!! 이드는 항상 그리핀도어라고 생각했습니다. 이것이 나를위한 완전히 새로운 세상입니다. 😨😨😨 #excited	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21294	😫 어쨌든이 모든 일이 끝나기를 바란다. 악몽 같다! 우리 모두 함께 할 수 있을까요?	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-20215	@JaySekulow 우리는 무엇을 할 수 있습니까 2 @realDonaldTrump 2가 세금을 공개합니까? 그것은 즉각적인 위험입니다. 하지만 너는 나에게 대답하지 않을 것이다. #afraid	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-22094	내가 아는 사람이 왜 두려운 걸 보지 않는거야? ☹️️	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20791	다시는 어렸 으면 좋겠어. 유일하게 스트레스가 많은 부분은 가브리엘라와 트로이가 다시 돌아올 지 여부입니다. # hsm2 # nightmare	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20775	거짓말 쟁이는 대통령을 괴롭히는 사람입니까? 그들은 모든 투표가 중요하다고 말합니다. 글쎄, 유감스럽게도 2020 년까지 투표를하지 않을 것입니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21922	#Peiyophobilia :) @anirudhofficial의 충고는 #Devil을 두려워하지 않습니다! 물론 shot✌ @ iam_str 목소리가 더 정력적입니다 .Xtremly foot tapping one 👌	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20500	나는 대화를 시작하지 않으면, 하나도 없을 것이라고 싫어.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22068	병아리가 너의 아내에 대해 잊어 버릴 것처럼 너의 좆을하려고 할 때. #terrible	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22020	@n_harrill 경외심! 고맙습니다! 😊😊	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21686	죄송합니다 @wow_air가 다음 번에 @ 아이슬란드 어와 함께 갈 때, 이것은 불합리한 @wowairsupport # 대다수 #yourappologies를 넘어서	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21127	시작하자.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21891	@Ganypede 나는 좋은 사람들이 좋은 신을 믿고 무시 무시한 사람들은 그들이 싫어하는 사람을 싫어하는 무시 무시한 신을 믿는다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21046	남자들이 여자를 다룰 수 있다는 것을 확신하지 못한다. #independent	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20637	@JTregManc은 그가 저에게서 본 것으로 알려진 것에 비하면 조금 겁이 났다고 말하기는 어렵습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21394	나는 앞으로 3 개월 앞으로 빨리 달릴 수 있으면 좋겠다. 그러면 내가 어디에서 내 여자, 수업, 농구와 함께 있는지 알게 될 것이다. Rn 나는 순수한	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21036	@LarsenOnFilm의 이번 주 대학살 연극은 내가 생각할 수있는 첫 번째 주제이다. 자막이 필요하다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21988	머리가 너무 많아 악몽이지만 너무 부드럽기 때문에 우승을 놓치게됩니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20640	내가 낙심의 어둠 속에서 걸을 때, 나는 암기 한 Sc.verses가 내 마음에 빛을 비추었다. 예 : Lam 3 : 22-25	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20346	@LBC -이 기사를 읽을 수는 없지만 헤드 라인은 공포 이야기를 나타냅니다. 아픈 차크를 잠그고 열쇠를 버리십시오.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20382	나는 '수면 자세'와 잠 못 이루는 밤을 번갈아 가며 보입니다. 오늘은 불면의 하나입니다. 😕 #insomnia #notfair	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20642	그녀는 나에게 그 새로운 똥을 오늘 시작하고 싶어하게되었다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20624	화석 형태의 나를 석화시키다	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-22236	내 충고를 시작하기 시작합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20094	 어쨌든이 모든 일이 끝나기를 바란다. 악몽 같다! 우리 모두 함께 할 수 있을까요?	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-21893	@WelshGasDoc @PlaidCymru 후원자 @ reesmarshall239 #disabled people에 대한 사전 #disabledlivesmatter #bully #bbcnews #skynews	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20519	Val은 빵 판매를위한 기부를 가져올 수있는 여성의 유형입니다. #GBBO	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21522	전원이 꺼지면 샤워 할 때와 같은 것이 없습니다. 😳 #creepy	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-21784	- 정상적인 사람들이 날 겁 먹었어.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20552	월요일이 얼굴을 가졌다면 나는 그것을 펀치 할 것입니다. #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need # 커피 #asap #follow	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20188	Scott Dann은 일명 내 최악의 악몽을 입었습니다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20096	지미 카 (Jimmy Carr)는 나를 울고 울기를 원합니다. * 떨림 *	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-22185	Rojo는 끔찍한 일입니다. 우리 팀에 그가 어떻습니까?	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20274	사서가 나를 놀라게합니다	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20563	#shy라고 부르는 경우 이는 # 고려 된 것입니다. # 네거티브를 #positives로 바꿉니다. #MorganMcCormack @jpmorgan #womenintech	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20064	Saga : 모든 장치와 전화가 #panic #gbbo를 굽는 시간에 막 실패 할 때	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-21690	@ abbeygray14 그들은 반란군입니다	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22079	내 지갑을 잃어 버리고 Lifeguard & amp; VC @YSJFC # 나이트 메어	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21422	@rihaBabyJ 괜찮아. 나는 전에도 같은 느낌이 들었 기 때문에 말하기를 좋아했으며, 당신이 그것을 극복하고 낙담하지 않기를 바랍니다. :)	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21291	#Texans는 절대로 프라임 타임 게임을해서는 안됩니다 ... #TNF	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20405	내 아이폰 7 주문을 망치기 위해 @VZWSupport로 외쳐라 !! #horrible	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20268	@rsdeepsea @BreitbartNews 3 명이 300 만 명에 살고 있다면 - 3 명이 넘는 전국을 황폐하게 할 것입니까?	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21487	공황 발작은 최악입니다. 정말 아프고 여전히 흔들리는 느낌. 나는 잠을 자야한다. #depression	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-21126	@ Zen1dfabflake 당신은 모두 우리의 천사 동지들입니다! #flutter	두려움	0 : 두려움을 유추 할 수 없음
2017-KO-20123	첫날 전날 사무실에 도착 하면 인터넷이 다운됩니다. #panic	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-21938	# 2는 그 때 불평했다 그의 머리 및 그 때 당신이 그에게 돌아가고 그의 용서를 요구하는 경우에 신의 자비의 절망하지 않는 불렀다	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21026	나는 내 강력한 종아리로 사람들을 위협하기 때문에 사이클링을 좋아한다. 끔찍한 탄 선.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20421	이제 # 인도는 # 배신자 야.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20296	@GuardianAus @Paul_Karp 어쩌면 49 %는 # 이슬람 이데올로기의 리스크를 감지하기 때문에 엄청난 이민을 지원하지 않을지도 모릅니다. # 테러리즘이 너무 높습니까?	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-20585	종료율은 22.22 %입니다. 몇 가지 사항을 흔들어야합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21526	Popufurs는 '시간당 개봉 커미션'과 같은 게시물을 만들 수 있습니다. 나는 그런 종류의 수요에 대해 경외심을 표합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21592	@ _Briannax33 @ TheFunnyVine @MarielaLynn_ @karengutiii_ 대신 전리품을 흔들어 야합니다. 모두 괜찮은지 확인하십시오	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20407	그래서 그들은 KNEELING을 위해 #kapernick을 죽이려고합니다. 모든 운동 선수는 사회 정의와 평등이 나올 때까지 게임을 그만 두었습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21565	아마 여성들보다 더 유용 할 것이지만, 나는 지하철에서 괴롭히는 여성에 관한 기사를 다시 읽는 것을 다루고 있습니다. #concern	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20629	@ DiscordianKitty 그는 카리스마가 있습니까? 내 생각에, 만약 당신이 농담을하는 사람들처럼 보이콧 한 사람들이 학교 불량배 인 것처럼 말하는 것을 좋아한다면?	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21711	쿠퍼 씨처럼 떨리는군요, 우리는 교수형에 처해 있습니다	두려움	0 : 두려움을 유추 할 수 없음
2017-En-22130	@YahooFantasy 업데이트가 내 하루 중 가장 나쁜 실수 일 수 있습니다. #horrible	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-20925	#youngleader의 #massiah \ n # 파키스탄 #massiah의	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20877	@ManUtd 그것은 끔찍한 프리킥이었습니다 ...	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20038	#WeirdWednesday 알았어! 그게 내게 바로 #Pop을 두려워했다. 나쁜 개, 나쁜! 내가 좋아하는 바지에 총 코드 브라운. #Damnit	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-20472	@Mc_Cabe_Conor 이것입니다. 영국 요원의 역할, 본질 및 범위에 관한 완전한 문맹은 충격적입니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21529	이 놀라운 호주 작가 @ 크리스티 베리트 #fiction # zombies # angels #demons #vampires #werewolves #follow #authorlove	두려움	0 : 두려움을 유추 할 수 없음
