ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-40582	#Pessimist에서 항상 #borrow # momy. 그는 #back # 백 #하지 않습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41422	@funkxwidme 만 #true #depression #fans가이 파일을 가져옵니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41186	비관론자는 모든 기회에서 어려움을보고 낙천적 인 사람은 모든 어려움 속에서 기회를 봅니다. '- Winston Churchill -	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40143	매주 월요일이 끝나는 주일은 언제 끝날까요 ??	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-40084	현재 디즈니 월드 또는 플로리다와 관련된 아무 소식도 없습니다! #holidayblues #deamping #wantogoback 😭💔	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40132	@HutchinsonDave 나는 절망하거나 선동을하기 위해 동요 할 것인지 모른다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40496	남자를위한 마르코스 로조 (Marcos rojo)가 단결 !! 그냥 침몰하자!	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40292	우울한 날에는 자연이 훨씬 더 밝아집니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40921	@ 센티널스 엄마 * 바알은 앞으로 나섰고, 그녀의 비행 능력에 힘 입어 앞으로 나아갔습니다. 그녀의 칼은 Void를 가리키며, 그녀를 잠시 막을 의도였습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41480	그녀는 항상 내면을 삐죽 내고 싶습니까? 내 신경을 꿇고 있습니다. #GBBO	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40947	드림 쇼 cisco 642-188 pdf melancholy : aHid	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40151	나는 비타민 D 약을 장구멍에 달구고 있는데, 마치 m & amp; ms와 같습니다. 이 영원한 겨울은 언제 끝날까요?! # 멜버른 #grim # 경과	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40358	#Therencecutcher #Tulsa 헬리콥터에 타고있는 남자는 그가 나쁜 녀석처럼 보인다고 말했습니다. 그것이 문제가되는데, 검은 색으로 보았을 때 나쁜 것을 보았습니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40909	진짜 인생 수수께끼를 가지고있는 Im는 나의 미니 후프와 나를 정말로 우울하게하는 것을 시작하기 위해 좋은 지점을 발견한다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41183	@ RobertWesley3 내 동생이 # 슬픈 일이있어서 좋았어. 기분이 좋아 지라!	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40997	저는 분과 소나무 Nani, Rafael, RVP에서 뛰는 평균적인 선수들을 봅니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40377	@raylewis 이름 변경 Remus Lewis 아줌마 #foh #theydontlikeyoueither #lost #unwoke	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40225	@RevTrevK @ Wolfman93011 @Daraidernation @EROCKhd 그것에서 2k를 가지고 와서 미친 사람의 숫자가 낮고 떨어졌고 사람들은 불행합니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40144	@ 엄청나게 까다 롭고	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41509	... 허. 아마 ... 우리 둘 다 너무 지독해서 우린 잘 지내니?	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40726	달에 어두운면이 없습니다. 사실, 그것은 모두 어둡습니다. '달의 어두운면'의 마지막에있는 게리 오 드리 스콜.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40135	내 차는 슬픈 차라리	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40700	@ hotelplanner 나는 피크닉 점심 식사를 포장하는 호텔에 머물렀다 !! #BetterTogether @ Redlizzy1 @NewfieChic @ ladybug_Vic	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41204	레드 와인을 마시고 & amp; #blues를 연주하는 일부 fred mcdowell의 이야기를 듣고 있습니다. 그는 #rocknroll을하지 않았습니다. 환상적인 소음 #justsaying	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41334	@tonygoldmark 그래, 나는 그것을 슬퍼하지 않을 것이다. 그러나 나는 내가 구경했던 마지막 때 그것을 탔기 때문에 기쁘다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41451	예, 앞뜰에 막대기와 소나무 원뿔을 집어 들고 있습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41066	당신이 슬픈 가장 친한 친구를보기 위해 얼마나 아플 지 아십니까?	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41347	@Megane_Matt @Hikari 절망의 옆에, 희망은 더욱 밝아집니다 (당신은 나에게 매트를줍니다)	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40551	'loon attic'처럼. 운 좋게 그것은 틀린 발음이었다라고하는 점에서 빨리 침몰했다. 그러나 나는 아직도 그것을 말하기를 멈출 수 없었다. 그냥 붙어있어.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41421	@katethecursed @shannonrdk LOL은 오늘 사람들에게 너무 우울하고, 취소하고 침대에 머물러 야했습니다	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41134	아빠가 격분한 딸의 울음 소리를 듣기 위해 딸을 알고 있다는 것을 어떻게 느낄까요?	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41027	나는 고전이나 고대 일본을 배울 때 우울증에서 벗어날 수 있다고 생각합니다. 갑자기 갑자기	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41495	여권 주의자들은 자신들에게 왜 그들이 왜 그렇게 불행하고 왜 자신의 삶에서 사랑이 부족한지 스스로에게 물어야합니다. 그것은 그들이 잃는 게임과 싸우고 있습니까?	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40140	나는 머리카락이없는 집을 잊어 버렸고, 그것 없이는 잃어버린 느낌이 든다. #lost # 내 손없이 머리 스트라이너	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40612	Craig Gordon이 공원에 얼마나 머물 렀는지 확실하지 않습니다 !!	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41417	나는 과학계가 우유를 만드는 능력을 가지고 있다고 생각합니다. 캐슈 밀크, 대마 밀크, 파인 너트 밀크, 민들레 우유	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40490	Higginbotham의 Carrick의 페이스 부족에 대한 걱정거리는 무시 무시합니다. 민첩한 미드 필더에게 캐릭이 노출됩니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40087	그래서 메리 베리, 멜과 수는 그들의 원칙을 따라 갔고 @ 폴 홀리우드는 명성과 재산으로 떠났습니다. #GBBO #depressing	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41406	@rclemmons 많은 # 슬픔과 # 마음 깨우기	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-20634	그래서 우리는 열심히 공부하고 우리가 좋아하는 직업을 구해야합니다. 그렇게하면 그렇게 두려워하지 않을 것입니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41135	Tim Burton이 결코 나를 우울하게하지 않습니다	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-40460	어둡다	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40861	내 2 대 청소년 아들은 차 안에서 그냥 헤어 스타일을 갖기 위해 떠났습니다. 나는 그들이 안전하게 집에 돌아가도록 폭풍우를기도하고있다 !! #TherenceCrutcher	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40829	Folk Band 'Thistle Down'은 Laurel Bank Park의 'The Paul Edwards Quartet'로 대체 될 예정입니다. 토요일 오전 11 시부 터 오후 3 시까 지 건강에 좋지 않습니다. #jazz # 블루스	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41435	역사적으로 일본어는 항상 #jazz와 #blues에 들어 왔습니다. 70 년대 CC & amp; amp; MD는 도쿄에서 생존했다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40149	너가 나를 잃어버린 것을 발견하면, 너는 통행인으로 머물러 주 겠느냐, 아니면 나랑 길을 잃을 까? #musings #melancholy	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40792	트럼프에 기부하면 매우 흥미 진진한 @ 컵스 시즌에 댐퍼가됩니다. 정말 나쁜 표정, 리켓 가족.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40293	@JamesWickham 축하해! 내 최고의 주택 소유 팁 : 모기지 잔액을 너무 자주 보지 않으려 고하십시오. 천천히하면 우울해 할 것입니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40565	@m_giacchino는 라디오 나 영화로 방영 될 예정입니까? 연못 위의 많은 팬도! #wales #lost	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40415	@WYSdaily 나는 그들이 지난 50 년 동안 우리의 성공을 절대로 경험하지 않을 것이라고 확신합니다. 다른 본머스가되기를 희망합니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40992	@ HoggyBear95 bantz는 절대적으로 최고 수준이며, 나는 깨닫지 못했다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40543	Floofel.i 귀하의 어머니가 당신의 유머가 얼마나 어둡게 될 수 있는지 알고 있는지 궁금합니다. Apple이 얼마나 많은지 알고 있어야합니다. 파스텔과 cats.cutie 파이.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40918	소나무 colada starburst 불쾌한. @ me 	하지 마세요. 슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41285	멈추지 말라는 라인은 피로감을 느끼기 시작할 때 최고의 힘을 발휘하는 곳으로 데려다줍니다. 💪🏾	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41108	나는 우울한 우물이다. 자신을 싫어한다. xDDdD #sad #deress #loner #emo	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40613	@courtneymee 3 일간의 술에 취해서 망치고 싶지 않아	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40638	내일의 드롭 오프 라인에서 같은 미니 밴으로 잘린다면 이미 다음 단계를 계획하고 있습니다. #preschoolpolitics # 모험	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40234	시간의 인식은 잃어버린 시간에 대한 인식입니다. #awareness # time #lost	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40877	이 얼마나 무서운 밤 #FireLit 🔥	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40573	왜 우리는 출생시 기뻐하고 장례식에서 슬퍼합니까? 우리가 관련자가 아니기 때문입니다. - Mark Twain	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41114	데이비드 길모어의 가장 큰 찬사? BB King이 미시시피 주에서 태어났다면 공연 후 물었습니다. #pinkfloyd # the blues #davidgilmour # blues	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40433	@coalese. 확실히이 별의 반은 함께 모이고, 헤어지고, 업무를하고, 포르노 비디오가 빠져 나오게하고, 싸우고, 거기에 등반하는 등. #sad 😂	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40694	Beats는 고품질 고주파 스피커와 관련하여 화재와 관련하여 추가로 황폐해진 모든 것을 강력하게 지원합니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-En-40054	@ Hayles_101 세 R의 우울.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41266	@ cristinalaila1이 역겨운 사람이 힐러리처럼 아래쪽으로 가라 앉지 않는다고 생각한 바로 그 순간에 그 사람의 타락은 아무런 바닥도 없습니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41174	@yourKarma 내가 겪고있는 기술적 인 문제를 해결하기 위해 다시 연락하십시오. CS가 심각하게 부족합니다. #badkarma #unhappy	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-41271	TVGirl은 내가 예쁘고 우울한 삶에 대한 것인데, 이것이 내가 싫어하는 이유입니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40881	@leighsteinberg 2010 년 4 월 25 일 나를 위해. 좋은 일을 계속 지켜라 !! #sober #prouder	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40766	또한 누가 아마존 총리를 낳았 는가? 슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40120	상처 입은 상처를 입은 연인들은 그들의 어둠을 멀리 울부 짖습니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41404	차갑고 어두운 밤이 천천히 🌌에 들어온다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40362	@PurpleReplisol meden이 존재하지 않는 얼굴로 당신을 깜짝 놀라게합니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41341	여기에 잠시 들렀는데 TV를 많이 보았습니다. 결론 #whataloadoftat ... 내가 오후 TV 전에 우울하지 않았다면	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-22010	@todofuku 이제 직장에서의 두려운 하루 n 이제 페인트로 덮힌 n 급의 메신저에 늦을 것입니다. n 이제 나 역시 야간 근무를해야합니다 : /	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40896	제 조카들은 사악한 사람들과 아무데도 가까이 가지 못했지만 그들이 경찰에 의해 살해 당할 수도있었습니다. 경찰은 자신이 기원전 컬러라고 생각했습니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40749	@ 레스 도그가 너와 함께 데려가 !! JK. 즐거운 시간을 보내고 마사지를 받거나 두 잔을 진정하십시오. 오이를 먹지 마라, 대부분의 장소는 그것에 눈살을 찌푸린 다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-22156	@ Simon_Barrett 일주일에 멕시코에서 열릴 때 @BlairWitchMovie를 보겠습니다. 그것을 만들어 주셔서 감사 드리며 낙심하지 마십시오.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40313	합법적으로 사람이 아닌 사람을 어떻게 슬퍼합니까?	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40928	사회적 공유의 70 % 이상이 어두운 & amp; 웹 트래픽의 50 % 이상은 #darkocial에서 발생합니다. @colinzalewski #LIFTSocial	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40356	@ AliceGoodman17 모르겠다. 나는 현재의 종말에서 펼쳐지는 넓은 사랑스러운 가을의 우울함을 덜어주고있다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40747	@ Damn_It_Dillon @ SamUndomiel 물론! 이것은 행복한 헨타이지만 슬프거나 우울한 것은 아닙니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40424	시장은 용감한 PR 스턴트로 마을을 방문합니다. 11시에 더 있습니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41400	네가 조금 높을 때, 술 마시고 높은 애들 사이의 상태를 아십니까? 아름답습니다. 나는 24/7처럼 느낄 수 있었으면 좋겠다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40133	나는 단지 평화를 누그러 뜨릴 수 있습니까?	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41263	하느님 짝과 함께자는 여자와 왜 같이 가고 싶은지 하나님은 알고 계시지. #grim	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-22094	내가 아는 사람이 왜 두려운 걸 보지 않는거야? ☹️️	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-20410	@Theresa_Talbot @fleurrbie 하하 ... 무서운 말장난에 대해 유감을 ... 나는 더 나가야 해 .... 나는 최근에 끝났어 ...	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40763	@urbaneprofessor가 구운 음식. 그런 다음 샐비어와 소나무 견과류가 들어간 리조또	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41448	망할 yall @ 팬더 인종 차별주의에 대해 그의 마음과 마음을 speakinh에서 캠을 억제하는 그 GOP PR 사람 고용	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40261	이 시위에 참가한 이들 중 일부는 아드레날린이 몰려 들기 만합니다. #depressing	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-41105	@ jamiesonhelen @MarianKeyes 제 3 대가 모두 삐죽 거려요.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40116	@GoPro 귀하의 UX 온라인은 소름 끼치입니다! 명확한 저장 버튼이 없으며 일반 TLD의 #unhappy 	를 사용할 수 없습니다. 슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41530	@ AceOperative789 아니 몇 주 전에 그를 잡아 당겨, ​​슬프게도 게임 오디오 또는 소리에 영향을 미치지 않는 이유는 내가 내 전화에서 그것을 재생하고 모든 tryed	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40579	@TheRandomAnt @ meg_m203 예, 그들은 장식품이 spektar하고 황량한 장비보다 더 원했던 것이라고 생각했습니다. 그들은 옳다고 생각했습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40312	@OnesOwnGrief 그의 세계는 거의 첫날부터 어둡습니다. 이해가 되긴하지만 그는 히드라 부분 전체를 가지고있을 것입니다. (c)	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41199	믿을 수 없을 정도로 놀랐으며 @ 고객 서비스에 실망했습니다. 정말로 나를 미래와 함께 그들과 함께 다시 생각하게합니다. #unhappy	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40113	빌어 먹을, 낙심하고 & amp; 그래서 가장 열악한 가장 단호한 방어에서 최악의 & 대부분의 shambolic #SCFC # STOHUL	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40525	브루스 벤칭에 대한 TC의 명성. 그는 팀을 도와주지 않으므로 소나무를 탄다. 우승 할 게임이 있습니다. 토론. #Mets	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40078	누구든지 나를 필요로하면 위스키 바다에서 블루스를 익사합니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40473	1 시간을 뛰었고 @ASFCofficial은 @ManUtd가 northampton에 가지고있는 것보다 웨스트 햄에서 더 적은 것을 인정했다. 그 곳으로 가라.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-21150	@ 1 존중 볼 경기 & amp; Rojo'd 우두머리는 똑같이 두렵다!!	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41142	축하해. 너는 슬퍼하지 않을거야. 너는 08 '이래로 그의 음악을 연주하지 않았어.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40852	겸손한 옥스포드 학자들에게 - 브뤼셀은 #Brexit 투표를 무시하고 영국이 EU를 떠날 수 없다고 말해야 만한다 .... 와우 '	 슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41306	우울한 시절은 높은 포옹과 영화에만 적합해야합니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40139	샌디에고의 거의 모든 T-Mobile 매장은 주 7 교체품에서 벗어났습니다. 슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40264	제발 참아주세요, 저는 트위터에 능숙하지 않습니다. 저는 페이스 북의 사람입니다. 팔로어 수를 도우십시오 🤓 # blog #selfhelp #depression	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40347	@ArcadianLuthier - Kei에 대한 자신의 감정을 부당하게 제거합니다. 그의 입술은 그가 떠날려고 할 때 찡 그리기를 형성합니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-En-40027	15 마리의 암컷에게 반대쪽을 돌리면 🙁 # 감정	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40767	Xbox에서 폴 워커 (Paul Walker)를 추가했지만 그는 대시 보드에 모든 시간을 보냈습니다. #humor #funny	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41513	때때로 지원 네트워크가 손상을 입히고 있습니다. \ n \ n # 지원 # 사망 한 # 혼자 # 피곤한 # 잃어버린 # 고통 # 부정한 # 억압 # 살해자 # 자세히보기	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41090	너무 가까이에서 어두워지지 마십시오. 🌫🌊	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40905	@InLuvWithAGhost 당신이 플라스틱 기억을 볼 때까지 나는 당신을 강하게 찌르고 있습니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41424	@danhirtle @Bell 또 다른 불행한 고객. #secreteyes	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40658	#AskAMan하지만 문제는 # 심각한 문제처럼 들리지는 않습니다. 즐거운 시간을 보내고	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41475	그들은 얼마나 오랫동안 저를 슬퍼합니까?	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40158	그 해마다 흥분하고 희망찬 대학 졸업자에서 아프고 피곤한 비관 주의자로 전환합니다. #college	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40366	@HeyCaraJay이 GIF에서 나는 상황에 맞지 않습니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41283	@ChrisWarcraft 종 cf. 돈 주니어 (Don Jr.) 피난민 / 스키 틀즈. 그가 간식을 좋아하지만, 인간을 먹는 것에 관해서는 싫은 얼굴을 보입니다. #lizardscum	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-En-40012	3 idk 후 나는 왜 그렇게 우울하고, 슬프고 외롭다고 느끼기 시작한다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40341 ​​	 블루스 편도 티켓.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40587	@ janhopis 나는 Bojack의 처음 몇 에피소드를 엄청 재미있게 발견했다. 그렇다면 덜 우스운 이야기지만 나는 #drama	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40930	@ TheBenNatan szn 3 & gt; & gt; szn1> & gt; szn 2. 당신에게 경고하는 것. szn 2가 당신을 낙담시키지 않도록하십시오.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41182	@ananavarro @tcarrels 대부분의 트럼프 지지자들은 그들이 사용했던 단어의 의미에 대해 알지 못합니다. #nevertrump	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-21978	오늘의 끔찍한 말장난이 만들어졌습니다. 나는 울고있는 동안 나 자신에 의해 암흑 구석에 나의 감금소에 돌아올 것이다 & amp; 지금 히스테리 웃음.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40724	어쨌든 저는 분노한 백인들과 함께 차에 타고 있습니다. 나는 술에 취해있을 때 정말 재미있는 이야기를했습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41198	Bojack Horseman : 이제까지 쓰여진 가장 슬픈 쇼? #depression # season1	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41115	@OpentheDoorRadi 덕분에 Crock Pot Going #radio #blog #blues #music #indiemusic	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40192	이 날씨는 나를 망쳤다. 너처럼 화창하고 따듯하거나 우울하고 차갑다. 사이에 없습니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40697	미국 바보 기록은 오늘 열두 번째로 바뀝니다. 그것은 내 preppy 중간 학교의 마음을 황량한 펑크 록 사막으로 바 꾸었습니다. 저는 영원히 감사합니다	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40346	오늘 밤 두 번째 책을 쓰는 걸 끝내고. #somber #sad #youpromised #havemercy #author #writer #needpublisher #beingedited #workingonsidebook	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41340	여기에 잠시 들렀는데 TV를 많이 보았습니다. 결론 #whataloadoftat ... 내가 오후 TV 전에 우울하지 않았다면 #grim	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40769	@ KatieBurnett 하절기 블루스가 모두 다시 할 수있는 것을 좋아할 것입니다 ... 멋진 tshirt .. Pedro에게 투표	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41196	Stefano의 유령은 가짜 사랑에있는 부패한 경찰들에 의해 살해당하는 것에 대한 냉혹 한 모욕감을 반영합니다. #days	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40890	서퍼 소녀와 나는 더 이상 같은 언어를 사용하지 않습니다. # 정답 # 슬픔	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40892	@AriZernial @ 네스 퀴크 밀스는 그가 당신에게 Z를 낙담하게하지 않습니다! 그것은 아직 최고의 아이디어 중 하나입니다!	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41218	항상 더 이상 술에 취하지 않을 때까지 ... #UL	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40782	겨울 이불을 ️❄️🌬☔️️❄️🌬☔️	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40745	@ hyattd335 # 감사 #award #promo #RT - # 축복 DeWayne Hyatt # # 블루스 # 플로리다에서 갈기를 좋아하는 히피	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41445	@_iConceitedOne_ 안녕하세요. 우리는 당신의 청구서가 계속 불행하다는 것을 싫어합니다! 계획에 어떤 독특한 기능을 원하십니까? ^ RobertS	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40903	절대 좋은 일을하는 피로한 성장하지 마십시오 .... 헤드 라인을 보지 마세요; 추세선에서 희망을 찾는다. ' @billclinton # CGI2016	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40509	인생이 너무 짧아서 너무 오랫동안 놀랐지	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
