ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-41074	@louzezecee 나는 그 피 묻은 삐 소리가 얼마나 더 걸릴 수 있는지 모르겠어 !!	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-11666	나는 당신을 화나게 할거야 \ n 정직하지만 친절하니? \ n 왜 그런지 보시나요? \ n @ baikled #haikuchallenge	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-40285	어서, 엠이 그들을 싫어하게 만들자.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10890	브라이언이하는 모든 일은 잠과 나를 괴롭 히며	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-31106	진노에 의해서가 아니라 한 명이 죽임을 당합니다. 웃음으로 말입니다. 프리드리히 니체 #friedrichnietzsche	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10288	그의 주먹을 쥐고 단백질 쉐이 커 걷고 그의 얼굴에 scowl 가진 남자를보고 luv. 나는 그의 거시기를 빨아 먹지 않는다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-11629	불행히도 내 부엌 근처에 요리 스냅 시리즈를 할 수 없어.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11592	너 소년들은 게임이 내가 게임이라는 것을 알고있다. 죽음 이후의 삶 ... 내 진노가 오기 전에 누가 더 나은 선택을했는지 알 수있다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11542	나는이 똥이 나를 괴롭히는 asf 일찍 일어나는 것에 익숙하지 않다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10800	테스트	분노	0 : 분노는 유추 할 수 없다.
2017-En-11370	Allume madden의 본	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10952	@eMilsOnWheels 저는 분노합니다 😩😩😩	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10694	아시아 호랑이 # 모기는 너무 잔인합니다. 내가 어렸을 때 다루는 종류보다 더 공격적이었다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10871	미안 나는 내일 내가 캠에 언제있을 것인지 전혀 모른다. 그러나 당신을 게시하게 해 둘 것이다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10535	최고의 # 복수는 계속 나아가고 넘어서고 계속 # 계속 할 수 있습니다. 절대로 누군가에게 당신을 지켜주는 # 만족감을주지 말라.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10994	한 남자가 로켓 리그 경기 도중 열심히 분노하고있었습니다. 그 때 나는 그를 때리고 울기 시작했고 너무 열심히 웃고있었습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10524	당신이 떠난지 이틀 후에 우편에 도착하는 양식을 받기 위해 700 마일을 여행 할 때 느끼는 느낌.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10005	내 피가 끓고있어	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11474	@BitchestheCat 그 teef 봐요!	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10669	적어도 우리 게임에서 볼이 폭발 한 것은 세 번째입니다	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10172	친애하는 미래의 큰 형제 선수, 그냥 사계절 쫓아 올 시즌 그리고 당신도 500,00 달러와 Sti # bb18 # bitter	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11025	'Johnson Amendment'를 삭제 / 삭제하십시오. 헌법 제 1 수정안에 대한 직접적인 모욕이다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11517	@ Lizombi 거기에 차이가 있어요. 원한 택시가 길들여집니다. 불편 함을 느끼는 것은 순수한 감정입니다. 실제로 감정을 조절할 수는 없습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10217	@ MannyM83 @DareToReagan 오 예. 나는 공습을 싫어하고 오레곤 / 베일러의 공격을 좋아하지 않으며 나는 올림픽의 팬이 아니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-10641	너는 보드카의 화난 유리 야.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10818	@WWE는 이번 주 토요일 WWE 네트워크에서 열린 라이브 이벤트 Brock vs Orton 2입니까? 그렇지 않다면 그럴 필요가 있습니다! :) #wwe @RandyOrton @HeymanHustle	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11582	#block 커뮤니티의 #DonKing 사자가 @POTUS의 힘에 진실을 말함 모욕적 인 표명 '흑인 투표가 무심코 버려졌습니다. (@DheDemocrats)'	 분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11656	@ KClarkSC2 @ JohamasSC2는 어지러운 색으로 멋지 네요. '역시 괜찮습니다. 심지어 일부는 단어 폭력 때문에 공격을받을 수도 있습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10218	@AskPS_UK이 (가) 확인 이메일을받지 못했지만 아직 재전송하지 못했습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10668	지옥 같은 분노한 여자와 같은 분노 - William Congreve	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11536	@RussellHartness @ Mariners @ 블루 제이스 : 틀렸어! Grrr. 사실을 알기는했지만 어쨌든 불만을 이메일로 보냈습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10896	@LeonWobYP b *** er off. NCFC는 원한과 일치합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10133	@ ChurdAllan이 내 쿠폰을 망 쳤어!	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-11330	@ jonnyp_43 @MedicNow 이제는 커트 핑거로 밝혀진 소위 심장 마비로가는 것처럼! #medchat	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10022	#amazon의 # 고객이 다시 응답하지 않습니다. \ n 그들은 항상 아마존의 결함이 아니라는 것을 이해할 수 없습니다. \ n # carrierfault	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10098	나는 미국의 도시가 경찰들의 총격 사건에 항의하는 다음에 있을지 궁금해. 다음 사람? Smh. #whenwillitstop #angry #howmanymore 회	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-11625	당신은 정말 누군가와 염증이 될거야. 사랑은 신이 싫어. 화 내지 마.하지만 난 너를 용서해.하지만 난 화가났다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10696	@LonelyGoomba 내가 너라면 이걸 가져 오지 않을거야. 그것은 매우 까다로운 주제입니다. 사람들은 요즘 불쾌감을 느끼게됩니다.	분노	0 : 분노는 유추 할 수 없다.
2017-ko-40614	나는 너를보고 싶다. 너는 싫은 내색을하고 싶지 않다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11155	Karev 더 나간다! 아니면 심각하게 완료되었습니다 @ GreyABC #angry #unfair #ugh	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10364	카펫 청소의 nimber 1, 규칙, 거기에 둡니다! # 낭만적 인 원자 폭탄 # 카펫에 염려하지만.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10010	파워 레인저에 대해 너무 화가났습니다. 인스턴트 메신저. 나는 격렬하다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10334	나는 그들의 노기를 표현하기 위해 저주하는 단어를 사용하는 예쁜 소녀들에게 익숙하지 않습니다. 나는 조금 놀랐고	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-11673	꽤 잘 섞여 있어요. 슬라이더를 꽤 정서적으로 사용하면서 #babybombers # yankees	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10489	어떤 사람들에게 진실을 말하면 무슨 일이 일어날 지 궁금합니다. #savage #uhoh	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11049	- 자기 증오는 자기 변화에 대한 욕구에 분노를 불러 일으킨다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11081	@ ColinOccupantz @ JasnaBadzak @proremain 그리고 나는 생각했다 #UKIP는 화난 노인들의 파티였다 - 당신이 얼마나 틀릴 수 있겠는가!	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11033	차별을하는 것은 증오를 일으킬뿐입니다. \ n 그리고 증오를하면 화를 내고 싶어합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-10104	@kingvee_ 분노를 불러 일으키지 않습니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10798	원한을 놓아두기가 더 어렵습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10918	내 엉덩이를 먹으면 '더 이상 모욕적 인 것이 아닙니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11253	@MagicalMunicorn 콩, 양파 및 양파로 만든 식사를 제안 해주세요. 마늘, 수업 전날.	ange r	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11164	자부심과 편견은 현대적입니다. Kardashians와 함께합니다 - @howsyourdaybin ............. 나는 결코 내 인생에서 그렇게 불쾌 해본 적이 없습니다	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10891	@komal_sidhnani true ... \ n 다른 사람들의 즐거움과 함께 타는 사람들! \ n 어디서나 진정한 행복을 누리십시오.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10031	@ VodafoneUKhelp @VodafoneUK 와우 !! 내 청구서는 £ 44.77이며, 근래에 그 사실을 증명할 텍스트가 있습니다. £ 148를 가지고갔습니다 !!!!! #swines #fuming #con!	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11181	정의의 가장 친한 친구 .. !!! \ n \ na 그냥 입을 벌리는 사람이 유유를 .. : D : D : D	분노	0 : 분노는 유추 할 수 없다.
2017-ko-11380	@VeyGraphics 나는 언 폴링을해야만했다. 트롤에 의해 트롤링을 당했다. 그의 보복 트롤링은 방금 많은 부수적 인 피해를 입혔습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10483	희소 가치가있는 키티가 곧바로 서비스됩니까? 승강기를 들려주세요! : Wycelv	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10058	@FitnessFirstAU 무언가가 사람들을 호깅하는 일에 관해서해야 할 일이 있습니다 - 아무도 한 번에 3 대의 기계를 사용할 수 없습니다! #angry #notfair #whypay	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11349	@ lyssababe615 \ n이 방이 불타고 있었다면	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-10262	@ alicehouston18 죄송합니다. 나는 단지 화가났습니다. 무인 항공기가 날아갔습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10724	@TDsNation 나는 모든 동영상을 보지만 나는 미치광이가 더 좋아!	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11334	너의 분노 (너의 짹짹이, 너의 농담, 너의 관심)는 * 정확히 * M * 너가 원하는 것 \ n \ n (이것은 방어 수단이 아니다)	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11459	왜 우리의 사법 제도 내 인종 불평등에 대해 사람들이 논쟁을 벌이고 있는가? 그들은 단지 우리를 악화시키려는 것뿐입니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-40583	-이 빨간 여자의 게임에서 폰으로 사용됨] 지금은 아무렇게나하는 것처럼 두려워하지 말고 행동하십시오. 이것은 왕실입니다 - @ TheLadyOfGlenco	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11371	@omgitsbrittanyy @ WittLowry 아마 그에게 항상 말하고있는 그 똥을 짜증나게 할 것입니다. 그는 아마도 UOL에 관한 2 개의 똥을 줄 수 있습니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11428	또는 그들이 hmu에 스냅 때, 그리고 나는 .. 당신이 어느 쪽인지 같이입니다. 💀	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10934	@FluDino 이벤트가 시작되었습니다! 모두가 격렬한 분노의 호수로 여행 할 준비를하고 있습니다. 분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10848	나는 항상 내가 속눈썹 & amp; 검은 색이 내 유일한 색 & 감각이라는 의미에서 손톱 끝이지만 말괄량이. 주름진 인생을 거절	분노	0 : 분노는 유추 할 수 없다.
2017-ko-10701	@notquitefrodo @dominictarason 나는 gamedev 프로그램의 TA가 수업 시간에 항상 화를 잘 내고 있다고 말했습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10401	@PatVPeters @FreeBeacon Weiner의 복수에 대한 보복의 반응은 Huma & amp; Hillary 'clam digging'. \ n # AllScumbags	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11187	빅이 좋아하는 캐주얼 짹짹 중 일부는 나를 괴롭 히고 있습니다. #bitter	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10771	내가 가장 좋아하는 클래식 자동차 중 하나는 플리머스 불꽃이다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11591	필자는 안젤리나가 브래드의 허튼 소리를 얼마나 오래 참는 지 항상 궁금해했다. 거짓말하지 마라. #bitter	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10052	@leesyatt 당신은 잔인하고 잔인한 사람입니다. # 혈통 # 기습	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10968	노동당의 조롱과 분노는 오랜 기간의 구금과 # 마누엘과 # 나우루의 #asylumseekers를 되돌려 줄 필요가 없다. 분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10032	나는 Natalie에 전체 시즌을 비난한다! 그녀의 동맹에서 그녀를 돌리지 않았 더라면 시즌은 매우 달라졌을 것입니다! #pissed	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10879	@ 트루 에기 팬 아, 브라이언이있는 곳이야! 초대장은 어디에서 왔습니까?	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11172	@ 스위프트 시마다 스파클리스, 자랑스런 작은 허프. 아직도 너를 생각하고있어.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10755	나는 다음 madden도 이야기 모드를 가지고 있기를 바랍니다. Fifa 17 # madden과 똑같이	분노	0 : 분노는 유추 할 수 없다.
2017-ko-11698	Id는 2 c를 좋아한다. Gyimah는 행동하고있다. 그러나 그의 코치는 그를 원망하고있다!	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10473	왜냐하면 그것은 완벽한 환상 이었기 때문에, 적어도 지금은 그것이 무엇인지를 압니다. #ladygaga # iscalming # mysoul	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10579	@BIGGKATZ 그러나 무기 (집중된 분노)가 과부화되면, 그럴 것이다. 분노보다 여전히 강할 것입니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10308	@everycolorbot은 모든 색상과 비슷합니다. #triggered #colorblind #offended	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11008	방금 일어난 일 후에. 담배를 피우십시오.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11537	@ Kailyew hahah tiff가 나에게 너무 나에게	분노	0 : 분노는 유추 할 수 없다.
2017-ko-11610	내가 7y / o 이었기 때문에 w ED에 어려움을 겪고있는 누군가로서, 심한 거식증을 가진 특정 유창 주의자의 광경을 만드는 모든 사람을 후회합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10151	나는 오늘 내 짜증을 분명히 느낄 수있다, 주님은 나를 힘을 주겠다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11567	이 사람들은 나에게서 tf를 자극합니다. 나는 맹세합니다. 나는 잠들기 위해갑니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-11198	찬사를 위해 Dm을 g니다. #napme #dm #nudes #tribute #cumtribute #cock #cum #swallow	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11493	@PAULROVlA 첫 번째로 영화에서 핀닉에 대해 화가 나서 울부 짖었습니다	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-En-11500	@ politicalTigres @Saifullah_Uchvi 환영합니다. 유감스럽게 생각하는 단어를 유감스럽게 생각합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10299	@ johnaugust @clmazin 나는 앞으로 @ABCDesignated를 고대하고 있었다. 그런 다음 #stuartspecial로 열었습니다. 나는 문자 그대로 내 TV에서 소리 쳤다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11581	Joes gf가 모든 스타를 불러 오기 시작한 후 Joe는 화가 나서 노래를 부르며 화를 내기 시작했습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10821	GAMEDAY VS BUFORD 오늘 홈에서 5시 30 분 !!!!!!!!! 너무 흥분하지 않아	분노	0 : 분노는 유추 할 수 없다.
2017-ko-40505	@TehShockwave는 심술 궂은면을 거꾸로 뒤집어 놓습니다. \ n \ n 오늘 불가능한 일을 한 적이 있습니까?	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11015	@WellerMonica 안녕하세요, 모니카, 저는 정기적으로 @ctysmallholding에 글을 씁니다.하지만 벌에 관한 것은 아닙니다. 감히 그걸 시도하지 마십시오. #buzz #sting #HONEY	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11046	지금까지 올해의 가장 좋아하는 인용문은 @ameliameech입니다. '나는 양장 치를 맹세합니다.'😂 #raging	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10130	@ edquinn63 어떻게 학교에서 우르르 아기를 골라내는 것을 잊을 수 있습니까? #	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-11667	@StrangeFacesLA 왜이 계정이 나를 따라 오지 않습니까? #offended	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10655	@rabpeel snap, 여기에 문제가있는 것 같습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11206	2 가지 가장 큰 두려움 : 치료가 안되는 성병과 임신 ... 내 말은, 그들은 기본적으로 어쨌든 똑같은 것입니다. # forlife #annoying #weirdsmells	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10041	@ThomsonCares Sam- 예, 있습니다! 도움이되지 않습니다. 우리는이 정렬을 빨리해야합니다! 당신은 일어나지 않는 유망한 물건들을 가지고 있습니다 !!!! #fuming	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11146	전문가의 팁 : 자녀가 20 개월이되었을 때 다시 일하십시오. 더 이상 집에 머물러 라. 그러면 너는 절대적으로 비참 할 것이다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-40228	오늘 밤에 YouTube에서 움직이는 몇 개의 클립은 Tulsa Metropolitan Baptist 교회에서 열린 # Venezuela # justice #anger # sadness	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10802	불타는 화원으로이 멋진 지역을 잊어 버렸습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-ko-10122	@ ChronAVT 음, 블로그에 'Simon Stehr이 (가) 7 번째로 가짜로 등장합니다.'... 곧 조사 할 예정입니다. 이것은 #outrage	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11101	@Who_JN 나는 매일 네 발의 총알을 앓고 있었고 바로 자지 못했습니다 ... 이제는 해독 할 시간입니다. 나는 커피없이 편두통을 앓습니다. /	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11423	K 서클은 나에게 죽었다. 나는 당신의 새로운 slushie 기계가 싫다. #irate #livid	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10892	@ pbhushan1 @ 인도어 익스프레스 귀하의 의견에 이것이 최악의 델리 정부입니까? #acrid #bitter #hypocrisy	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10905	좋아, 5 번 손을 문질러 닦으세요. \ n 아이 컵 #burning \ n # EvenMoreBlind는 #cat을 우연히 두려워	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10920	허영 사이즈가있는 이유는 무엇입니까? 지금 크기 S, XS (가끔은 X XSS)가 너무 큽니다. 친애하는 바보들, 리투아니아는 이것을 필요로하지 않았습니다. #rant	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10737	Lot 100은 간디 (Ghandi) 도로 분노를 줄 것입니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11219	영원히 성난 😏😂😭	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10929	알렉스가 얼굴을 붉히는 것을 보니 화가났습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-10360	@ johnaugust @clmazin 나는 앞으로 @ABCDesignated를 고대하고 있었다. 그런 다음 #stuartspecial로 열었습니다. 나는 문자 그대로 내 TV에서 소리 쳤다. #umbrage	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-41480	그녀는 항상 내면을 삐죽 내고 싶습니까? 내 신경을 꿇고 있습니다. #GBBO	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10923	Jimmy Carr이 Bilbo Baggins가 10 마리 고양이 중 8 마리가 Mordor에 갔다고 주장했기 때문에 불만을 토로했습니다. 카운트 다운을 사용합니다. 너 배고픈 지 알아, 친구.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10450	@IndigoHawthorne 그렇다면 분노는 종종 귀엽지도 않고 통제 적이거나 합리적이기도합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11417	@ Mick727XD 나는 당신의 분노를 알고, 나도 그래,하지만 그냥 신음 소리를 그만. 지난 시즌 7 번째 경기가 끝날 때까지 우리는 승리하지 못했습니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11083	# Nicole # bb18 님, 축하합니다. 코를 고쳐주세요. #bitter #petty	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11148	나 그리고 내가 피치에서 벗어난이 화상은 😢😢	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-40208	@happyandbashful 바람 피우다, 똑똑한, 삐, 반복. 왝.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10522	'업데이트'이후로 내 폰은 거의 40 % 빠르게 전력을 잃습니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10600	@marthalyssa 네. LOL # 지터	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10259	@ saclivin @ MrCagg specific & amp; 의도적 인 방법. 그 의도의 일부는 흑인에 대한 조직적인 인종 차별주의에 관한 대화를 유발하는 것입니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11412	그래, 안돼. 나는 두번 트위터 먹는다고 생각하지 않아. #blm #like 그래	분노	0 : 분노는 유추 할 수 없다.
2017-ko-40987	@ashleighjessica @ zacflint1 나는 그 회사에 회사 D	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11451	미아는 내가 본 가장 최악의 분노를 가지고 있습니다. 그녀가 창문에 손을 얹었을 때 너무 화가났습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10936	@ Jen_ny69 사람들은 항상 모든 사람의 상황이 다르기 때문에 불쾌해질 것입니다! 우리가 아이를 낳았다 고해서 우리가 정착해야한다는 것을 의미하지는 않습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-En-10100	우리는 양말을 신고하고 내 신발 속에서 계속 질주합니다. #rage	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11606	@tommyrosen @InTheRoomsCEO @cate_baily 항상 형제를 기쁘게 도와 드리겠습니다. 그 불을 3	분노	0 : 분노는 유추 할 수 없다.
2017-ko-11312	@ katrinadougan_ ive는 발끈 거리는 소리에 갔다. 분노에서 모든 일을 삭제했습니다 (지금 후회하십시오).	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11523	@CNNnewsroom @BrookeBCNN 당신은 무엇을 이해할 수 없습니까? 게다가 시끄러운인지 부조화, 멀리 격노. 마다. 사건. 다시 : 레오 - 촬영 = 별거.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10340	@paulkrugman 잔인한 에코 챔버 - 많은 잔향이있는 부정적인 의견. 전형적인 깡패 행동.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10049	사람들이 내 MF 영혼을 괴롭 히며	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11397	내 자신의 감정에 의해 초래 된 또 다른 격렬한 폭풍은 모두를 유감스럽게 생각합니다. 천둥을 즐긴다	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11185	@TedLeitner @jesseagler 당신은 두 사람이 그 특정한 오후의 바보보다 더 재미있는 시간입니다 (나는 더 나쁜 말을 할 수 있습니다). #umbrage	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11375	내 인생에서 1 년 동안 XD \ n 시간에 싫어하는 사람에 대한 원한을 품고 내 에너지를 낭비하지 않을 것입니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10961	예이 bmth 취소 멜버른 쇼 fanfuckingtastic 방금 일 지불 및 호텔 요금을 잃은 행복한 atm #sad #angry	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10826	스냅인 이름을 #bored #swap #pics 드롭	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11648	두 번 보는 것은 너무 피곤하지만 밤에는 항상 내 전화에서 내려 오는 것을 원망합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10998	@easyJet 안녕하세요 여러분. 항공기가 INV (EZY864)에서 1 시간 늦게 출발 할 예정입니다. 어떻게 환불 해 주시기 바랍니다. #boiling	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10093	당신의 트위터 그림은 단지 나를 연기가 난다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10697	당신이 실패 할까 봐 두려워하여 분노하고 싶니?	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10714	@ 바락 오바마 나는 월가에 대한 리즈 워렌의 최근 분노를 좋아한다.	분노	0 : 분노는 유추 할 수 없다.
2017-ko-11299	보드의 또 다른 L은 현재이 팀과 종이에 필드에서 보여줄 수는 없습니다. Denver에 #revenge	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11549	@TalkTalkCare 어떻게 지구상에서 이메일을 보낼 수 있습니까? 매우 성가신 고객! #fuming	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10244	이 똥을 지우시오. 조쉬가 내 스냅 사진을 찍었습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11477	속도 제한을 지키는 사람들은 나를 자극합니다	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11420	오, 그래 오징어 얼굴 마담 17 xbox1 나를 만나러	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11062	@Yannarell @LOLGOP # 괘선 피로에도 불구하고 빛을 잃지 마십시오.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10581	@WBIRSports 그들은 여전히 ​​자신의 공격을 사용 중이며 중간 3X & amp; 펀트.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10161	@ Slippus @PureGym 예, 오늘은 너무 화가났습니다. 오랫동안 회원으로 나서서 호소했습니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11251	모든 젊은이들은 나이 든 참가자들이 어떻게 Bakewell Tarts를 # GBBO	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10830	@Ms_HeartAttack 땅콩 버터가 찌르는듯한	분노	0 : 분노는 유추 할 수 없다.
