ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-30102	우리의 굉장한 댄서 인 Ruthann에게 아주 행복한 생일을 기원합니다 !!! 우리는 당신의 하루 마술 희망! #bday # 해피 #eatcake	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31202	@Harry_Styles 💖 \ nHeart 너무 순수하고 미소 \ nso 밝은, 밤에 \ nof 별보다 \ nmore 사랑해. \ n 친절하게 따라주세요. \ nHarry? \ n-90,127	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30979	@tabstamlyn @ lara_hunt1 다음 번에는 모든 것이 깨끗하게 반짝이는지 확인합니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30919	이것은 주님 께서 만드신 아름다운 날입니다. 나는 기뻐하고 기뻐할 것이다 !!!	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30607	그냥 약간의 경도를 추가하는 @rantking	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30993	오늘날 한나는 웃음 소리가 울기 시작했다. 통조림이 'pp'라고 말했습니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31298	@ScreamQueens의 2nd Season 첫 번째 에피소드를 두 번 보았습니다. 그리고 저는 여기서도 여전히 즐겁고, 다시 보려고 계획하고 있습니다.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30467	당신이 기쁨을 느끼거나 눈물을 흘려도 하나님께서는 그 순간을 당신과 함께 나누기를 원하십니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30924	도전의 수락을 통해 승리의 기분을 느낄 수 있습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31504	@ gothictana는 기쁨입니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31022	누군가 나를 응원하는 법을 가르쳐	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31245	일부는 내 애인이 밝은 녹색의 빛이라고 말합니다. \ n 달이 밝고 빛나는 곳은	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30130	# 영주권에 관한 내용 : O는 우리의 일찍부터 우리를 만족시키고, 우리는 # 우리 시대에 기뻐하십시오. # Ps 90:14 #gladness #joy #delight	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31531	@SomeonesAnIdiot @ Sean10Lynagh 소송으로 인해 NASCAR는 손실을 보상하기 위해 맥주 가격을 $ 0.07 인상 할 것입니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30241	만약 .... 지하철 LRT가 월터 데일을 넘었다면!?!?! 😂 # 예	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30198	#personaldevelopment \ n \ n 오늘은 선물이기 때문에 선물이라고 불리는 이유는 다음과 같습니다. # 호의 #optimism # 기업가 # 개인 개발 #	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30599	자유롭고 개방적이며 시원한 편! 즐겨! 상황이 나아지지 않으므로 익숙해집니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30356	새로운 직업으로 전환하는 것은 이전 직업에 대한 즐거운 추억을 남긴다면 힘들다. 내 인생을 바꾸어 주셔서 감사합니다 @LifeTeen! ❤️	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30864	@diehimbeertonis 그녀는 그녀의 '강제 미소'를 개발했습니다. 나는 'sicki biraz'라고 약간 어색하게 묘사하도록 강요 할 수 있습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30551	# RIP30 하늘이 천사를 얻었 기 때문에 기뻐하고 있습니다. Keifer 가족은 저의기도에 있습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30363	도전의 수락을 통해 승리의 기분을 느낄 수 있습니다 !!	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-Ko-31131	@Harry_Styles 너는 내 얼굴에 미소 짓고 내 가슴에 박자다. 가능한 한 친절하게 대해 주셔서 감사합니다. 나를 따라하는 마음? 💓 96,127	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30470	@thetwattickla @ NottRihanna LOL 아니 스파클링 와인이에요	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-20601	연구에 따르면 #laughter의 70 %는 실제로 # 번 분입니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30879	@Bridget_Jones는 즐거웠습니다. 걱정 되서 실망 할거야. 가장 확실한 것은 아니었다. #chickflick #giggles # 동등한 안녕하세요	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30998	@FilthyFrank 내 vids를 처음 보았고 나는 웃음으로 죽었다. 이걸 계속 올려라.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31453	미소가 그녀의 가장 좋은 곡선 인	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31235	@ therealpeela의 하루 제작 비디오 #happy를 공유하여 @_JusDee_ 및 @djolder님께 감사드립니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31028	@ TheGoatShow @GameGrumps 이제 탈출구없이이 우스꽝스러운 웜홀로 빠져 들었고, 나는 이것이 이상하고 정확한지를 말할 수 있습니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30060	내 밤에 @ GordonReid91 리드가 오늘 밤의 기쁨에 포함되었다. 그 중 일부 포인트는 훌륭했습니다. 감사합니다 @andy_murray	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30403	@ u4uzoma 보스 나는 너를 재치 있고 재미있는 사람으로 만난다. 직접 만나지 못했습니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30838	그녀가 우리를 보았을 때 너무 당황했습니다. 나는 knvfkkjg와 같았습니다. 그녀는 우리가 스토커라고 생각합니다. 그러면 그녀는 모두 기분 좋게 😩	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30077	이제는 내 미래를 계획 했으므로 너무 행복해집니다. #goals #life #gotthis #yay	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30888	@ tomlinmayniac 내 새로운 도전을 시작! 매일 기쁜 투표!	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30988	18 '\ nMichael Carrick이 그물의 뒤를 뚫고 압박감을 받고 UU 팬과 MOU를 즐겼습니다 ...	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30423	항상 EmotionalHedge ™를하고 있습니다. #WPS \ n \ n 시작에 대한 기분이 좋습니다. 나는 TAMU -6에 있다고 언급 했니?!	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30185	@reinervshunter 당신은 #staystrong #smile #youbeautiful	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31473	나는 사람들이 내가 무엇을하고 있는지에 관해서는 아무것도하지 않으려 고 행복해하는 것을보고 싶어한다고 맹세합니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-Ko-30442	@ 추수 감사절 오일 팬 \ n 향기가 나는 장미가 어디로 향하는 지 \ n 동양의 한 지점에 \ nMummified \ n 유채 기름에 튀긴 \ n 음주 & amp; 명랑한 소동.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30005	오늘 나는 YT에 1000 명의 가입자를 도달했다! , #goodday, # 고맙습니다	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-En-30008	Burslem에서 @GaryDelaney를 보지 못했습니다. 놀랄 만한!! 너무 많은 웃음을 짓는 얼굴이 여전히 아파요.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-Ko-30724	불행은 회사를 사랑합니다. 교회는 아무 것도 발견하지 못하는 곳이어야합니다. \ n - Kris Theobald 목사님 #joy	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30340	그냥 Django Unchained을 보았습니다. 다른 사람들은 눈살을 찌푸리게 될지도 모릅니다. 2/5	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31026	@ThatBritishDude 괜찮아. 네가 행복하게 해줄 수있는 모든 일을 기쁘게하기 위해 도망 갈 필요가 없다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30237	Elinor, '그녀는 사소한 미소녀와 유행의 빛나는 쾌활함으로 모든 몸 전체에 거의 알려지지 않았습니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31456	@Babylonian 나는 엄마가 그것을 보도록 설득했다. Killgrave는 그녀의 문자 그대로의 악몽을 퍼트 렸지만 마지막 에피소드를 네 번 보았습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30971	@amstrado_CPC @ ShittySUFanart 한 번의 눈물은 그가 절망의 세대를 가져온 괴물을 삭제했다는 것을 기쁜 마음으로	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31571	도전의 수락을 통해 승리의 기분을 느낄 수 있습니다. \ n \ n # MBMcLisse	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30264	@WendyWilliams에 @ 베테니 인 독립 메시지를 사랑하고, 행복하게 & amp; 자신 안에서 성취되고 & amp; 긍정은 당신에게 몰려들 것입니다. # 독립적 인	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30878	@airtelindia는 내 광대역 청구서에 몇 가지 문제가 있으며, airtel에 가입하기 전에 한 달 동안 청구됩니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31410	당신의 투쟁에 대한 당신의 태도는 그들을 통해 일하는 당신의 행동만큼 중요합니다. #optimism	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31431	비실용적 인 농담하는 사람 ... 실제적으로 천재! !! @BQQuinn # good4thesoul #ImpracticalJokers # 잠깐만 요	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31276	나는 춤과 음악을 원한다 !!!! (그러나 모두는 침대에있다) 이것은 빤다! 모두들 일어나! 😯 #hyper #happy #letsdance # 흙에서 빛을 비추다.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31173	그 남자가 저글링하는 법을 알지 못했을뿐 아니라, 할 일이별로 없었던 것이 아닙니다. \ n # 재미있는 #pun #punny # 재미있는 #lol	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31064	나는 오늘 밤 Nat을 보게되어 너무 기뻐요. 그리고 그녀는 얼마나 행복하고 명랑합니까! & amp; 그렇다면 나는 그녀가 소셜 미디어에 대해 더욱 흥분합니다. # BB18	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30365	@ bodwell_james는 당신의 영혼을 활기차게 해준 것이 아닙니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30479	즐거운 마음으로 축하해 주시면 모두에게 축복이됩니다. \ n»Maya Angelou \ n \ n @ DrMayaAngelou #RIP #MayaAngelou	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30600	Lil은 나의 개인 계정이 shittalking의 기쁨이고 때로는 NSFW 물건임을 상기시켜줍니다! @AngryArchosaur	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31340	@jtkola @danmericaCNN 그녀는 아직 트럼프보다 젊고 spry가 많습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30405	# 우리의 # 문제에 대해 이야기하는 것은 우리의 가장 위대한 일입니다 # 중독 # #habitTalk에 대한 #habitTalk 나누기 # 기쁨 # 견적 #problem 해결 #behappy	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30921	때로는 슬픔에 대해 이야기하기도합니다. 다른 시간에, 나는 친구들, 웃음, 쇼핑, 식사 등으로 산만 해지고 싶다. \ n \ n # MHChat	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30489	나는 빨래를하고 있고, 낯선 사람들과 70 년대 쇼를보고있다. #happy #birthday #to #me	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30873	yiu가 7 일 이내에 이메일에 응답하지 않으면 소녀의 애니메이션 GIF로 살해 당할 것입니다 The Ri.g.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-Ko-30524	@CazuaL_WeaR @ScottInSC는 총처럼 생긴 책처럼 보입니다. #optimism #itsagunalright	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-Ko-30714	@EngrNabeeel은 지금 기뻐하고 있습니다. 당신이 생각하기에 아직시기 상조입니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30464	@ __. mila .__ #musically 	로이 놀라운 live.ly 방송을 시청하십시오. 기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30383	@ ClaireBlair27 저기, 너와 미셸이 너무 기분이 좋아!	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30311	@evanhufferd의 #lively #musically 	로이 놀라운 live.ly 방송을 시청하십시오. 기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31203	@ JackEvans711, 당신은 WCW에서 @ IAmJericho의 전성기 이후 최고의 Whiney Jerkass Heel입니다. \ n # 루카 지하철	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30636	YouTube 영웅이 밝은면에서 잎이 무서워 질 것입니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31062	@ npagliaro1 정말 멋지다! ps 좋아, 그 확률은 무엇입니까, 이웃을 바꿔 치기? #hilarious	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31370	반사 : 갈기는 정말 진짜! Working 2 jobs & amp; 학교에있다. #ksudsm #ksu #recruiter #instructor #tumble #gradschool	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30948	이거 너무 좋아! 울고있는 동안 웃음은 너무 일한다! # 실패한 경우 # 실패 # 실패한	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30259	우 #hygge, 양초, 재스민 차 & amp; #GBBO # 해피	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30276	나는 명랑한 유령이다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30515	채널 4의 #GBBO 버전이 실제로 꽤 좋을 수도 있습니다. 몇 개의 광고가 세계의 끝이 아닙니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-Ko-30413	건강을 좋게하려면 가볍게 먹고 깊게 숨을 쉬며 적당히 살며 쾌활함을 키우고 삶에 관심을 기울이십시오.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31269	# 자녀 양육을 # 강간하지 말고, # 불만을 갖도록 교육하십시오. 그래서 자라서 가격이 아니라 물건의 # 가치를 알게됩니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31341	이 Astros / A의 게임은 이미 시작됩니다! 우리는 A를 승리로 응원하기 위해 여러분 모두 5 명이 참석해야합니다!	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30678	@crumpledlinen 그는 짹짹	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31102	#bcwinechat BC # 스파클링 # 와인을 만들기 위해 가장 일반적으로 사용되는 방법은 무엇입니까?	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-Ko-30549	@TChudhry @ fasiranjha 롤 @ UR 카스트. 비록 마을 전체가 죽어도 .. 대위 같은 일은 chaudhry가 아닙니다. :) 그래서 대구를 위로하십시오.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31256	자신을 행복하게 만드는 진정한 방법은 우리의 일을 사랑하고 그것에 즐거움을 찾는 것입니다. Francoise de Motteville	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31287	#chiropractor는 나를 # 이렇게 행복하게 만듭니다.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30109	너는 너무 귀엽다 @ katienolan #truelove # 무례한 @GarbageTime # 아름다운 & amp; #graceful은 그러한 우아함으로 말한 적이없는 explicits을 결코 들어 보지 못했습니다. #Mingo	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30134	@ grahnort 멋진 경험은 어제 당신을보고 있습니다. @BBCLetItShine은	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-Ko-30394	@AimiSyafiqahR 귀하의 bf로 확인하십시오. 그는 단 한 번의 미소로 힘을 쏟을 것입니다. # TOPno1	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31393	@Iongroadhome은 왜 심미적으로 매일 기분이 좋습니까? 피곤할 때, 그냥 깨어 났을 때조차도 귀엽습니다. 항상	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31146	나는 수탉에 U20 럭비 내기를 포기했다! #cheering #nrl	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-Ko-30512	@ Hank_nsno @ RonaldKoeman 응원과 박수로 생각합니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30760	@ HillaryClinton 형사 돈 킹이 흑인들을 굴욕하기 위해 'n'단어를 사용했을 때 @realDonaldTrump의 얼굴에 기쁜 표정을 보았습니까?	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30997	most 가장 기쁜 축하의 시간입니다! 🎉	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30787	@debutemma 나는 여기 앉아서 spry 어린 아이들로부터 이것을 가져 가야하지 않는다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30898	@ r0Ip ppl이 웃으면 서 발동됩니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30289	@LoisJoanneLane 칭찬에 꼬리를 흔들어서, 그는 일시 중지하고, 그녀가 그에게 프리스비를 가져갈 때 그의 머리를 기울여 장난스럽게 풀어주었습니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31247	@GreggDoyelStar 그들이 할 수있는 전성기가 될 것이라고 확신합니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30730	@NebulaJoker 아니, 그렇지 않습니다. 에피소드는 방송되기 1 주일 전에 애니메이션으로 재생됩니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30278	이 놀라운 live.ly 방송을 @ footballrocks123456 #lively # musically	시청하세요. 기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30013	나의 아침은 훌륭하게 시작했다! 잘만되면 하루가 가고 싶습니다. \ n #GreatDay	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30672	@ _j_sa_ 스티브 캐렐 (Steve Carrell)을 퇴장시키고 Kurt에게 기쁜 마음으로 말하면 정확합니다	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30192	@sszmata @ PKessel81 그의 짹짹로 인터넷을 열었습니다. Lol. 그것을 사랑해.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30726	@ 버니에보고는 그렇게 보입니다. 그러나 지난주 로한에 대해 생각해 봅시다. #optimism	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30915	곧 #twd가 시작됩니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30065	@ MrHenvin 너에게 생일 축하해 주셔서 감사합니다!	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31525	월 셀틱, 응원 할 무언가를주세요 - 장소는 비어 있고 젖어 있습니다 & amp; 그것의 나의 조카의 생일 ffs는 잘 시작되었고 지금은 떨어졌습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30498	모두 저녁. #RobinHoodHourHourHourHourHourHourHourHourHourHourHourHourHourHourHourHour 	을 잊지 마라. \ n \ n #bizitalk #bizhour #southyorkshire #MansfieldHour #sheffieldHourHour	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31260	친구들이 텍스트로 풍선과 불꽃 놀이를 보내면 ... #amazing	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30959	루이스 오티즈는 싸우는 것을 의미하는 Ustinov에 의해 물속에 잠겼다. 그리고 그는 @GoldenBoyBoxing 미래를 오티즈 #boxing	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31608	진실을 말하고 누군가 울게 만들면 거짓말을하고 누군가 미소 짓게하는 것보다 낫습니다. #truth #lie #cry #offhoneonehugots	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30108	세계를 변화 시키려면 미소를 사용하십시오. 세상이 너의 미소를 바꾸게하지 마라. ' #quote #actorslife #love #hardworkpay soff #fun	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-Ko-30545	업데이트 : 아직 @MisElizaJane과 어울리지는 않았지만, 여전히 희망적입니다!	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30491	@DKTaylorWriter 나는 그것이 재미 있다고 생각했다. 그러나 그런 우연한 일치가 아닐 수도 있습니다. 녹색은 낙관주의의 공식 색이어야합니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31183	@rheafraserx는 그들의 목표가 허용되지 않는 것을 아는 데 오랜 시간이 걸렸습니다. ☺️	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31391	@MisterSalesman @ ThinkPostsDaily #smiling doesnt는 당신의 행복을 의미합니다. 때때로 그것은 당신이 강하다는 것을 의미합니다!	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31582	그래서 나는 스핀을 견뎌 냈다.. 계단을 내려 오기 위해 노력하는 것은 들썩 들썩했다. # jellylegs 😂😂	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31349	CommunitySleepCoach :이 # narcoleptic #puppies를보세요. 너를 웃음 짓게 만든다. 당신이 인간이고 & amp; 이상한 위치에 서서 # 번째를 찾는다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30015	@iamTinaDatta는 당신을 너무 사랑합니다. #smile 😊😊	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30455	@AphoticSanguine -하지만 조금 놀기. \ n \ n 그는 주저하지 않고 말을 꺼낼 수있을 정도로 주저없이 뺨을 내미는	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31103	#bcwinechat BC # 와인을 만드는 데 가장 일반적으로 사용되는 방법은 무엇입니까?	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31107	#happiness #recipe : 열린 마음, #laughter, kind #heart & amp; #optimism	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30145	"긍정적이고, # 정직하며, 감사하고 기대하는 바가 되십시오."@NightingaleEarl #Success #Leadership	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31532	@veryeloise 귀하의 gunna 나를 울게, 나는 기쁨의 날이 필요	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30139	@JoshNoneYaBiz 패러디 계정을 좋아합니다! 잘 했어. #Trump에 투표하십시오. #lol	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30701	@ Dubai92 오직 양파가있는 치즈 버거를 요구해라. 어떤 #McDonalds의 겨자	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30910	@ GOT7 공식 @jrjyp 행복한 생일 진 젊은 !!!!!! # 신부님 영 일 # 하피 신윤일 # got7 # 해피 # 생일 ...	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31611	매우 피곤한 몸과 마음과 반짝 이는 이빨로 나는 모든 추종자들에게, 좋은 밤, 그리고 종말이 있다면 말합니다. 행운을 빕니다. #aspie	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30972	#Quoteoftheday \ r \ r '어렸을 때 사소한 일을하지 않으면 나이가들 때까지는 아무 것도 할 수 없습니다.'\ r \ r # dailyquote #quotes	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31358	@IcyEmmaX & lt; 또 한 모금 마셨다. "우리는 약간의 지구를 산산조각 낸다. 당신은 흑인 영혼이 그런 종류의 & gt;	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-Ko-30765	오 그 빌어 먹을 빌어 먹을 참고, 좋은 밤 똥 머리 X	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30587	@ 존 델트 (JohnDotWhite) 전성기를 기억하지만,이 여성들은 나이가 들수록, 30 대 중반에서 70 년대 초반까지 다양합니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31366	@headfirst_dom 우리 달이 모든 특별한 달맞이의 달달을 만난다고 느끼는 것을 종종 상상합니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30950	🍦🎿 하나님이이 트림을 짹짹 짹짹	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30821	뉴저지 또는 PA 외곽의 스포츠 팀을 응원하는 사람들은 나를 화나게했습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31405	@ msleamichele의 snapchat이 심각한 #glee 느낌을 가져오고 있기 때문에 울고 😭	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30825	Nawaz Sharif는 날마다 @ kapilsharmak9보다 더 재미있게되고 있습니다. #challenge #kashmir #baloch	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30662	이는 항상 사람들이 결코 경험하지 못하는 일종의 환희로 인도합니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30078	#BridgetJonesBaby는 내가 본 연령대에서 가장 좋은 물건입니다! 너무 재밌어, 나는 브리짓을 놓쳤다! #love # 양선 #TeamMark & ​​nbsp; 기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30196	@WendyWilliams에 @ 베테니 인 독립 메시지를 사랑하고, 행복하게 & amp; 자신 안에서 성취되고 & amp; 양성이 당신에게 몰려들 것입니다 # 불행한 # 독립 #	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30883	@MichiganBromo 좋은 낙관적 인 선생님 :)	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31017	@ 버브 네, 나는 너무 많이 신경 쓰지 않습니다. 부드럽고 두꺼운 질감. 더 왕성하게 만든다. 또한, 기쁜 아이스 커피는 이제 영국에있는 일입니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30210	기억하십시오 : 당신이 가진 삶은 # 하나님을위한 축복입니다. 확률에 관계없이 즐거운 경험을하십시오. GBY	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31305	기분 좋게 우뚝 솟아, 기꺼이, 일방적으로 우리를 더 힘차게, 더 좋게, 더 빨리, 더 강하게 해줍니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30964	노래의 끝 부분에있는 작은 스니퍼가 매번 나를 알아 듣는다. #rejoice	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31371	@Johncrookshanks '엘리자베스 스미스!' 그녀는 기분 좋은 미소로 말했다. '만나서 반갑습니다! 어디에서 여행 했니? '	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30073	TheNiceBot : melbjs;) 웹에서 웃음과 윙크가 있습니다. #NiceBot	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30614	# 많은 수준의 의사에게가는 것이 좋지만 최소한 나는 살아있는 민족에 대한 #Dwight를 보았습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
